資源標題,年級,科目/單元,資源連結,doctype,內文
102三下國語課文預測,,,https://drive.google.com/a/junyiacademy.org/file/d/1q4gxqS5DCOGmI9wsAzjudD1YTCfBuzO_/view?usp=drivesdk,doc,"課文預測學習單~~

快開學了!有老師詢問我上學期初，分享備課趴中有關課文預測的教學的方式及相關檔案，附上學習單檔案，老師可依自己任教的年級和版本修改單元主題及課文名稱。

教學歷程及省思:
【天啊！國語課本竟然會有「致命的吸引力」！】
～～讓孩子深深被國語課本吸引！----用「欲擒故縱」讓孩子從「意興闌珊」到「迫不及待」、「興會淋漓」然後「欲罷不能」！！
還記得我讀國小時，最期待開學發課本的時刻了！尤其是拿到國語課本時，總是迫不及待的翻開來，一遍又一遍的讀到爛熟，因為那是一個兒童課外讀物貧乏的年代，因此，對當年的孩子們來說，每學期的新課本就是最珍貴的閱讀饗宴。
反觀現在的孩子真是幸福得不得了！不但課外讀物種類豐富多樣，變化萬千，而且還唾手可得，再回頭看看國語課本，當然相對單調了點，也不太容易引起孩子主動閱讀的興趣，對待課本，便虛應一應故事了。
因此，每學期一開始，我讓孩子深深被國語課本吸引的作法如下：
一、 開學第一天，我通常先把所有課本都發下，唯獨不發國語課本，有的課文（如「神筆馬良」）甚至還被我用釘書機牢牢的釘住，為的就是不要孩子先讀，打算屆時再來個引領思維，文本預測閱讀活動。
二、 直到第一堂國語課，我才發下課本，然後我讓孩子先只能翻開目錄頁，除了嚴正叮矚不得翻開目錄之外的頁面外，然後還用賊賊的表情，要孩子互相監督是否有人先翻開，否則…嘿嘿嘿…後果…自行負責！！（別忘了，「報馬仔」可是孩子最熱愛的工作呢！這招可有效的ㄌㄟ！）
三、接下來，請孩子一個單元一個單元的從單元主題和課文標題的關連，預測每一課的內容可能是什麼？再從課文題目推測課文的文體應該是什麼？並寫在「課文預測學習單」上，然後小組討論一番，接著發表想法，激盪思考。
四、 就這樣，一課接著一課，孩子的心已經從一開始我的「嚴格禁止」翻開課文內容，到後來是「千拜託萬拜託」的請你讓他把課本把翻開來讀！
（PS.1.小孩子很有趣，你越是禁止的事，他就越想故意去嘗試，我要的就是激化起他們這種的抵抗力極弱、好奇心極強的特質！讓他從過去拿到課本意興闌珊，到現在是迫不及待的想打開來讀！
2.猜測過程，有孩子邊猜邊說，「啊啊啊！！受不了了啦！老師求求你讓我翻啦！」「手癢死了啦！好想看我猜的對不對啦？！！」）
五、 預測完所有課文後，我又收回課本，要孩子好好利用時間完成剛剛的學習單後，才可以憑學習單來跟我領課本！孩子這下子可急了！甚至有孩子不甘願的把課本還給我，然後邊賊賊的笑，邊自言自語：
「啊不會等老師不在的時候，偷偷去翻來看就好了！誰不會呀！」（台語）
我拍拍孩子的頭說：「阿峻！你剛剛說的我都聽見了喔！我會很小心看著課本喔！」孩子這才不好意思的朝我吐舌笑笑！！ 
您說，這麼一來，孩子能不努力寫完學習單嗎？會不急著想拿到課本，立刻打開他仔細讀嗎？
（PS.學習單題目除預測課文外，預測完後需回答的問題如下：1.預測完後，請寫下你現在的心情感受及最希望……。2. 預測完十四課課文，請寫下你最想先讀哪一課?為什麼?）
還有孩子因為還拿不到課本，又很想讀「台灣的山椒魚」這一課，因此利用時間，自己跑到電腦教室查了資料，然後興高采烈的跑回來告訴我什麼是「山椒魚」！！真是太好學了！
更有意思的是，當孩子拿著完成的學習單跟我領回課文時，竟都情不自禁的對我深深一鞠躬，並露出異常期待又興奮的笑容，然後大聲說：「謝謝老師！」好似領到什麼稀世珍寶似的！～～啊呀！！教了這麼多年書，有哪一次發課本會有學生給老師如此恭敬的高規格的道謝態度呀！？
六、 當天的回家閱讀作業就指派「讀課文給家長聽」，並再次檢視自己學習單的預測是否正確（含課文內容及文體），猜對了，在課題前劃上「★」的記號，猜錯了，用藍筆在空白處寫下課文的真正內容。
（PS.有孩子拿到課本，急著翻開自己最想讀的一課「神筆馬良」，然後發現竟然被釘住了！大聲問：「老師，可不可以挖開訂書針？」
「當然不可以！」
「那我不會把他挖開再釘回去就好了！」
「老師沒那麼笨喔！我一定會發發現的啦！」
「啊不會照著挖開的『痕跡』再給他釘回去就好了！？」阿峻笑呵呵的說著，又是鬼靈精的他！超級可愛！----不過阿峻回家還是很守規矩的沒有用「奧步」偷看「神筆馬良」，但是隔天他得意的跑來告訴我，他有上網查到這個故事喔，所以他已經看過了！然後滿足的笑了！我還得偷偷的求求他先別告訴其他同學故事內容哩！！）
迴響：1.我發現，開學第一節國語課，先來玩了這麼一回後，孩子對待國語課本的態度一改從前，用「欲擒故縱」這招，果然讓孩子從「意興闌珊」到「迫不及待」、「興會淋漓」然後「欲罷不能」！！
2.我也發現，孩子預習課文時，更加用心，因為他們在課堂上提出的疑問更有深度（例如會鑽研作者的遣詞用字、會針對文本內容的邏輯性提出疑問…），這應該都歸功於先預測了每一課課文而激起的強烈「好奇心」及「好勝心」（因為先猜過，想知道自己究竟猜對或猜錯！也因為先預測過，有了『一面之緣』，因此有了感情，所以會更認真對待。）
3.我更發現，孩子對課文更喜愛，因為想解救「心癢手癢」--不能馬上看課文的症頭，因此更想一窺課文究竟在說什麼，滿足了好奇心，激起了求知慾！真是一舉數得呀！"
陳法諭_小成歷險記,,,https://drive.google.com/a/junyiacademy.org/file/d/1oSQuJkQ6tdVJgMihO9eDHyJ87ffv35cc/view?usp=drivesdk,pdf,陳法諭_小成歷險記
愛滋防治關懷宣言3,,,https://drive.google.com/a/junyiacademy.org/file/d/16SB9NylajawLApbvx46I1gR2XyUjWKVe/view?usp=drivesdk,pdf,愛滋宣言活動簽署檔~~~PDF~~~可以大圖輸出
00_活動心得單_愛滋關懷2,,,https://drive.google.com/a/junyiacademy.org/file/d/1sQ1Ht4EID4Uvv75XXskZnS_-XRXrLvaJ/view?usp=drivesdk,doc,"因為~~~當過8年主任~~~
所以回鍋當老師之浩~~~
喜歡做活動規劃與設計~~~
活動設計就在作業單之中呈現~~~
感謝溫老師的發心~~~就好好獻醜一番囉~~~第五發"
給未來的我的一封信作業單_6級燈,,,https://drive.google.com/a/junyiacademy.org/file/d/1zZYSsKzCt4knWU_9Xgejy_0Q_JNxWWuf/view?usp=drivesdk,doc,"因為~~~當過8年主任~~~
所以回鍋當老師之浩~~~
喜歡做活動規劃與設計~~~
活動設計就在作業單之中呈現~~~
感謝溫老師的發心~~~就好好獻醜一番囉~~~第四發"
1030506懷胎體驗-愛的連線作業單A,,,https://drive.google.com/a/junyiacademy.org/file/d/10O18p9igZzV5kj22ULpROrwkGl1uYblY/view?usp=drivesdk,doc,"因為~~~當過8年主任~~~
所以回鍋當老師之浩~~~
喜歡做活動規劃與設計~~~
活動設計就在作業單之中呈現~~~
感謝溫老師的發心~~~就好好獻醜一番囉~~~第三發"
1030430開卷有益-國資圖參訪作業單A版,,,https://drive.google.com/a/junyiacademy.org/file/d/1nQT3L-h-zQvAhCCRBUuJ0glRp74gSR2m/view?usp=drivesdk,doc,"因為~~~當過8年主任~~~
所以回鍋當老師之浩~~~
喜歡做活動規劃與設計~~~
活動設計就在作業單之中呈現~~~
感謝溫老師的發心~~~就好好獻醜一番囉~~~第二發"
健康力_作業單,,,https://drive.google.com/a/junyiacademy.org/file/d/1YIoAV6o1XzAgKkp94nBcysNrbJcQQIKb/view?usp=drivesdk,doc,"因為~~~當過8年主任~~~
所以回鍋當老師之浩~~~
喜歡做活動規劃與設計~~~
活動設計就在作業單之中呈現~~~

感謝溫老師的發心~~~就好好獻醜一番囉~~~第一發"
課文結構分析預習表,,,https://drive.google.com/a/junyiacademy.org/file/d/1ETg-er1CHScHS752hi92VP0UcKnowOvI/view?usp=drivesdk,docx,"在這個分享的園地~~~讓人感受到~~~興奮~~~
很感激溫老師提供這樣的平台和教育願力~~~

在這也提供我的一點點心力~~~共襄盛舉！"
國語五上課文,,,https://drive.google.com/a/junyiacademy.org/file/d/1tTnOTymugvMOFJORO-2MjEzGzbJDIuFH/view?usp=drivesdk,doc,來分享一下103學年度翰林版五上的課文電子檔嚕!
注音符號教學 簡報檔 (混淆音),,,https://drive.google.com/a/junyiacademy.org/file/d/1T4pUYwrLtnA5SfqVEVf0oKgrFkEYZofC/view?usp=drivesdk,pdf,"親愛的老師: 8/8日 台南市長安國小  PART 2

注音符號教學與一年級讀寫合一 雙效奇蹟

請下載 簡報檔案與點選影片一起收看

第二部 (混淆音)

1.
https://www.youtube.com/watch?v=FedIPR3m-MQ&list=PLdS1G8dLuWd5ge9GrZbGAMYaCNzesTqBh&index=2

2.
https://www.youtube.com/watch?v=ONdBa1Lo8Vs&index=3&list=PLdS1G8dLuWd5ge9GrZbGAMYaCNzesTqBh

3.
https://www.youtube.com/watch?v=I9iGTVy_4ik&index=4&list=PLdS1G8dLuWd5ge9GrZbGAMYaCNzesTqBh

下半場
一年級課文長作文  (注音符號寫作、課文長作文)

1.
https://www.youtube.com/watch?v=RbJhMikahhI&list=PLdS1G8dLuWd5ge9GrZbGAMYaCNzesTqBh&index=5

2.
https://www.youtube.com/watch?v=Y2MK6Aaxjng&list=PLdS1G8dLuWd5ge9GrZbGAMYaCNzesTqBh&index=6

3.
https://www.youtube.com/watch?v=uyqFGcVUDyw&index=7&list=PLdS1G8dLuWd5ge9GrZbGAMYaCNzesTqBh

再次感謝王嘉慶 嘉慶老師的剪輯~ 辛苦了! ^^"
閱讀_提問_寫作 全攻略_以_張小柔_為例_授課教師_溫美玉老師_ 寧嘉觀課記錄 ,,,https://drive.google.com/a/junyiacademy.org/file/d/1RWsNsI6zIQQsRGkdB3zD60rey9Ikdj-c/view?usp=drivesdk,pdf,閱讀_提問_寫作 全攻略_以_張小柔_為例_授課教師_溫美玉老師_ 寧嘉觀課記錄
二上第十一課魯班造傘備課,,,https://drive.google.com/a/junyiacademy.org/file/d/14HcVASsaBbIF09pIJwrj67iPRAx2bata/view?usp=drivesdk,doc,二上第十一課魯班造傘備課
二上第九課奇怪的鏡子備課,,,https://drive.google.com/a/junyiacademy.org/file/d/1rEYzYTMBSc0DVjUzHwl1Ojuf680xyD1p/view?usp=drivesdk,doc,翰林二上國語第九課：奇怪的鏡子
二上第十課賣房子備課,,,https://drive.google.com/a/junyiacademy.org/file/d/1f3KJOrciSXLBFHIR-FR3PvcS0kPU_uz3/view?usp=drivesdk,doc,翰林二上國語第十課：賣房子
二上第八課阿金的長尾巴備課,,,https://drive.google.com/a/junyiacademy.org/file/d/1w_w6GuBP7RD95e_gmHg9dgg6QRdDD5F_/view?usp=drivesdk,doc,翰林二上國語第八課：阿金的長尾巴
20140804 新竹區 講義 new(注音符號怎麼教 vs 一年級讀寫合一雙效奇蹟),,,https://drive.google.com/a/junyiacademy.org/file/d/1rAwKtcsyqz6pPou9vI1XWumqY0NL4uAU/view?usp=drivesdk,pdf,"八月八日星期五下午1：30到4：00，
台南市安南區長安國小
注音符號怎麼教  vs 一年級讀寫合一 雙效奇蹟 
講義下載區

非校內老師 請先自行下載列印帶至會場
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
以利分享時可筆記

今天彰化的老師 待我將注音符號故事與陳秋玲老師整理後，
再上傳至備課趴~請老師再等待一下 ! 謝謝!"
二上第五課天空愛畫畫備課,,,https://drive.google.com/a/junyiacademy.org/file/d/1LHTaVf_jVLx8mMFBbo2vydM4T5ldKEkC/view?usp=drivesdk,doc,這次增加天空的圖片，讓小朋友自己畫，自己寫出畫筆、顏色和畫的內容。
二上第四課變得不一樣了備課,,,https://drive.google.com/a/junyiacademy.org/file/d/1ewwqrmbb5UzRMdmE-cDEOEIU8PXPPSE9/view?usp=drivesdk,doc,翰林二上國語第四課的課文內容和一下第一單元看圖說故事「小熊和毛毛蟲」的情節類似，可以試著請小朋友參照第四課內容，看圖寫故事。
二上第七課樹林裡的祕密備課,,,https://drive.google.com/a/junyiacademy.org/file/d/1ZDxYLMK9TzOOPzuHgrakAJLBZRFc8jfD/view?usp=drivesdk,doc,"翰林二上國語第七課：樹林裡的祕密
為什麼沒有放第六課呢？因為之前新竹埔和國小的顏老師有做過，我覺得很實用，我自己有備份下來，但在備課趴的檔案裡卻找不到。顏老師有打算再放一次嗎？"
二上第二課身高樹備課,,,https://drive.google.com/a/junyiacademy.org/file/d/18RQRv7DK3tzriIQbEB8aoEg3eCZzDcCj/view?usp=drivesdk,doc,翰林二上國語第二課：身高樹
二上第一課我的相簿備課,,,https://drive.google.com/a/junyiacademy.org/file/d/1pbYzPVbmre4cy66r3zGfRXdxEsaCOvaJ/view?usp=drivesdk,doc,"翰林二上國語第一課：我的相簿
這是我第一次備翰林二上的國語課，煩請大家用力指教。備課內容改自溫老師之前提供的「三年級爸爸的相簿」。"
0,,,https://drive.google.com/a/junyiacademy.org/file/d/1H-0kGwREt2rjeYo3uXVN2N_GrjbEyhRp/view?usp=drivesdk,pdf,請0716下午參加數學咖啡館研習的學員們自行下載六大任務
六下第二課寫作計畫看板人物專訪-沈芯菱,,,https://drive.google.com/a/junyiacademy.org/file/d/1CfcY1UHzzXpgLi_9g78vmw-Oc5qfPeM-/view?usp=drivesdk,doc,模仿溫老師智救養馬人的專訪，進行康軒六下第2課公益美少女沈芯菱模擬訪問。許多問題在youtube上可以獲得解答，趴友們可以參考修改。
童詩創作學習單,,,https://drive.google.com/a/junyiacademy.org/file/d/1xeejvq5JUINtKW4wne4kyIT2_DaLNHSG/view?usp=drivesdk,doc,暑假育樂營〈快樂學童詩〉「童詩創作學習單」
童詩仿作學習單,,,https://drive.google.com/a/junyiacademy.org/file/d/1Mvsbra3KjvIkCDKohd1B2dLvZjJ_m1zF/view?usp=drivesdk,doc,暑假育樂營〈快樂學童詩〉「童詩仿作學習單」
給老師的成績單(四下最後一篇作業),,,https://drive.google.com/a/junyiacademy.org/file/d/1ZTT1GBndqWGr2ldLQA7qTPLRKBwtiIw3/view?usp=drivesdk,docx,"老師的成績單－作業單電子檔－

歡迎各位趴友自行修改內容，這電子檔提供大家參考囉！"
102學年期末分科評語選,,,https://drive.google.com/a/junyiacademy.org/file/d/19eylKD4SrWXRRf9I0po_1GcKr_xmJSh-/view?usp=drivesdk,docx,"我好像很久沒來了，好久不見各位趴友，
因為小弟有幸在上周被抓去教召五天，
五天當中打通了評語的任督二脈(是太無聊)

所以用腦袋中有的課文資料，將國英數三科的評語，依照班上孩子學習狀況，各打出了13-15種不等，搭配使用在各個孩子身上。

適合年級：四下
適合版本：國語南一，數學南一，社會翰林。

希望能幫助各位老師期末週，評語順利喔！

至於綜合性的評語當然就沒有固定啦，就像是樓下幾篇的溫情攻勢路線囉！"
公里公克換算表,,,https://drive.google.com/a/junyiacademy.org/file/d/14p1ox375nn2gTKdaiJepn2rsTwXuKTI4/view?usp=drivesdk,docx,"用A4印好之後一人一張,把它放進透明資料袋中,再用訂書機訂幾下固定住,就可以無限次使用,學生用幾次之後,腦海中自然能建構出抽象的位值表."
